NU_INSCRICAO,NU_NOTA_MT
a4836905c06f98462930a1697c72d4be5e87ae8b,589.03
cb448066ba19c1f7cbc22d4311fee7ae702424a7,516.07
9de009d0670ccb1c6a21327cf63a068faed2c0b9,419.23
bc418bac28a39cf5cd1fcfcdb8d602bafe8afa59,458.07
da7885599ac3e75dc61291a5b5cbfd3052e031b3,474.96
05805ad5d00b5629bd5ef803a4131ebe106108fb,547.71
542e93cb0b06bdfcded806a4d6685105ff152cbb,464.16
11c8a63f14d5f0186240eac53bc379837a3f779b,463.0
b68d3f91478cfca8343e864a1f75e66d845d73bf,428.38
b03903c9474730a56a341ae98dcf0b542b5554fa,436.97
063dd8048c113c011a149c9d954fa3536fa72a28,449.51
80ebcab6d61c93a33737d445d07dca3e0c9dd17d,452.86
52b854afb52256da49125f35c7592f9c44e39e04,472.83
a13f88a8dd456a4d70d23616d00c436fd8496d5a,549.46
6652bbcd35ffb469ade112ab6699180f1f75c3b1,518.93
1ebcab2ab74926bbad5abdbdb6704fe436735539,482.53
4a2c33c7b834f6d028a554d0e117441e036c3e08,458.86
ff66c579488371b92cf83705b37228455ecd7d77,511.19
b3a8c2bdbe1ed70afb184869227878e1d88a3b9e,417.92
a361501d95aa685fac08b24c84d967dc7f1b19f3,443.5
4454433a9e3b8271e0f3e2c10cb45366bbe8e24f,474.37
9c7a6ed4833a637c7a2a3b2189f12974bbcc320c,423.29
2f7ef63e51d6063d9df50b4ee8e69397996571bf,480.38
75325ae04f42fc9c6840bbe1c1fe8277641b90d5,597.08
1a3f885c6bc5f04e7b1368dedc9af938f08eff61,531.66
c825a533c22276cc002a5307773b6a7d65b0b299,453.21
6f3c39ad7d70a21397b82f781d22b15c0eb19756,479.19
bba2abb7a33f501d3b8326d9a69737bd02ab327c,425.05
a21aeeee268e65e87da6a9c7374da2e00c1c9e75,483.43
48d5c5f24f19bd1d66c0b3d65dc2793d7bbadac9,493.79
0183cc20201ec4f5d02a06b45d4b8039c345a226,552.91
2fcce2b000bb95dbad100d6df09434ddbf309aa5,437.47
34157a39027b58311f318743e4e81254e29f9cce,439.68
6d41a385fc1d420b929a7cd7c19be02266c97842,551.68
043e17dd613f36021a033a8482acdd46c88b4d07,472.49
850780e64534861d103ca528d9f83d2efd6e5340,549.5
a6f4db664624af37f3d8b6a1d5014df41ddc8e51,411.1
11296d3eea5c027bb6fe0811c46942a40c33fe93,501.93
357f19bd5cb66a76bd6dcfdab76c74aad67dbc51,514.75
3755a5ec829fa0547656bda8ad7e14aff33c96c0,472.58
0b7c51f09e4837cadd08d8512913ba7f52010a5e,490.19
5918112257b870c6a42121ac46ba4204102e75ff,423.58
eeaf1b97a497f1601f38342896b287a55b92267b,352.94
e8a0cedbaebb2dd19dd21ed97dbc2379c4b7d13b,405.63
bb88ac36b666abc27de374d89bc8c931c62a4f6a,469.11
6aa29d2b50d16a4146a1a1b2093d193e8bfd02bd,617.31
fb025ab7883b591f57c6a8456d85863c698828db,461.17
e46edb76447ae79b130d5ec0d9d3ed934e028e53,444.67
db3f63a8488a1f5d4f90a2c4008c5063b2fcce78,441.16
893e8d11c1a9948d670bbda48f19746f1fcf0dbf,388.38
e2456e51273031388852cec951d331cecc4dc26b,422.73
44fa30cce6ecc4b9314ec5768b0b371c9717e407,423.23
315142df8a45d85b5fcf0f8d54acb0f426f29660,425.68
4e78bb4060d2a5144782ebf3d740ee6d1af849ef,532.6
7432783cd671da82c33d425bce33214eaba6bd10,436.23
41c4c06a30e156dcb154c8384b41eeeb78dd5bdd,448.62
33c7a36dfa2e02a8de05012f9f21e339ab4c115d,508.58
1356f08e2a9640756510347515ee56b39a3da104,446.03
07138a42aef5e92c83425c0d6801c8f0d42f598f,478.0
87c1317ba598b7961ab358f4e957165be8a8ed0b,479.02
964e5231f3726b65b2ee6be9dab3ab4d7fd67999,467.09
15d811e8440d558502b346d45cf65d3ddf47daa8,483.8
7e04ea623d05274165ac80eddae98d956cd1483f,602.59
e276cc10b4c84f46f8b0119423decfd6e877be51,393.71
2f7e817e25384d7a7bf8b9672eee9185745f65d6,471.41
97086b1dd587a233ff52fe4dd6df8168f6a1df04,492.74
b08e7791ed1e566d577bc75822b967ae97f0ab4b,470.7
17ec16b618d825d0f5ea6dcd84ba567623bd248e,466.02
8b3c1a320a77bd3a7a75e29409d33b37ab57eaec,482.0
b74fa1d7ed3e8cc0c74aae5393a0dcbeaccd18bb,503.15
49b50ba282dbe5d3312b9379ba39324845136eda,406.59
5c8590465b6b709e3334bdf9046a33cfecd34efa,559.15
ea819d508eb30c20e1f4d14927da1cb92926ea1f,433.31
edbd98c2275dc5ea15a988e19993c9363766ccad,463.64
293dcd461cf559d6da43345ed4e10687095fb4fe,488.01
6ddd8720a52f8f31bf281c525a98fcb25e6cf222,573.1
2f92fa475182d8418649848e4f603a439dc583c0,462.44
0e792987cf41785d8d3e5b2b754c634a6e5800e1,529.45
4c11c516633f6fdd0c2138a9a3dd310aceaf5be4,508.74
0dac68d7406eca065e8515480379bf65818031dd,407.36
67121be59138cf000d003ed70a9c169f9bc15e08,470.88
36a1214512b2ad455d7b9a7ece6dbcce28185e76,403.44
2b8696ff8d33d1257333610bf975b0367554be11,432.65
f628538545fab53155fe16f7a4fa75277765538b,421.15
877d211218ebeeb5e8a374f9d8da398fe323ac88,573.22
ef9f10200de37256fb27f9c2014b5057a02ccce7,539.81
7d247b0fb405158b5a44713ee2166dbf000cddde,471.76
01b0c0b024ac178a6b7e784a3ee166967c83f01d,505.25
fa71ae7cc3f0bf508e7a190c36e34daf16eec0c8,494.81
3e9cc60abea677591933756fc9a5ee43f0f2b7c9,537.84
e344b143564758967850014da3f4ef10f3c63dec,470.77
78cd968305b0b7579add36ca359e4fa6fc32f6b9,497.84
c9c270cd1b621f1cd2749be502132f28e11c9cea,447.63
00bce7ff86ba11e2b851d17b6646cf3ea02a04e1,444.44
80940a79e756cc90a486b4801526cc715ec0a6ab,465.91
0ef024865d8e8afda0c43a4d1784f307b701d0e2,437.84
5bb422a127eec8ca811fccc01a5260807274f40c,544.29
b37c638584dca4b6af8a41eaa8390d8544f9f7b0,474.89
3229342a8196ec80303288395a5f6b48ccd6d5e6,435.95
656a22b299801bd1c20a74f7d846b57826903608,507.43
3f6bffc2e685bafa4c87efd3d7f8995697f62cfa,440.7
583c4ecc7f6e4316dc767245108352e85707f3c7,380.15
15088536b4ea54b0c882a0a16c4b895f081ccc4c,413.85
c2a3b1e616990b4bd16e87371ac213138c6cf4b5,459.59
be1cfe6414df2d7b24aa1a0de44d9422ae1d3707,433.5
2d1ccf347b31d4d3f54b9d124f257c49b58b6914,370.42
c8b1b80912f4ccbaf5afd458746443f62872b718,601.94
dc77d1b26de578150ed1ef27bc5f02b3ea978fab,496.29
d2e57b39e57df37531b476f28bb208d5865c2d59,497.56
8cd491c404f38b497dbe21604600614e3ae67cc1,427.75
772ef9308fd8352cf5d293dc942fe1eae06b201b,516.95
05924b5abb887feb9f92e1be8816edcdcbb7c0ed,405.57
54c7718ad7db29bcb6b9e4794f4c75ecf03f077a,485.93
1bd11a80b10302f02376d8b755ca5a296eea87ac,664.7
b7cd06881323be20dd9ec9bc192a27663af06c3f,463.61
8188ffa78cb6f6ef245a08e8da0e07e1f5220ead,483.73
aa2043e4cc00746120a48a5a273be4d1c64546ff,509.76
4ea4f25a8d880bc41dc2ac3f02d07350bdc08387,526.29
b8b5e0fc1b8ec5cbe78122472cbe1c8f7981412c,478.89
b9f75b1f9bf32aa441f92fd5855f2b0013596e36,428.15
240f9098aa7b4364fa5b87613403cf504dd24bad,465.48
0632bc5da404150b81278e4e284a82a8b4c0c702,492.06
c3a3b3565df6d1d9e3d8fb873fdae8a1854ab48c,424.46
cd53e89ae89e73ec15a7670738eb8d883f8f5f9f,440.73
42912f0e7b1297d886daa4a11c6d6283c7b69456,455.35
0156e5809532a392cc364b1a8f47a19f565f2e7f,417.92
6a60411754fadd5f8bf38c2e7039badb1b8b909e,470.29
1fb4667873a6542430603ef4003a011b4d6ffd5f,521.65
b2a64c6ea147ee35526240f69741d7273bbf44c9,413.74
4b45f00ac8b41f50691ab59854f280d3e38e3560,511.41
db147681276771ab1730ce5738aa15d1a6b69aa3,410.28
b1101fcfcb36d56c4659e8108d237449cc46cf4b,485.47
7b0ea6672546b52c7d5cc97c10ad61c88f06a6cb,433.02
8e8f49fcf2282dc438f26b828dcdfda95714ff30,456.49
c961c1d7a08d15f217626e273fdf2785d48e9c8d,439.78
ed815cb5a5ba04f4ec7d3c209b659d47790fa497,613.33
109a57e6dcbeef5ab2b118a8cad102b4df38fb64,474.92
5a942e0a05e2aae46bb26ab864356a3f4d81dfeb,450.28
42bfdf3ee1eaee7712424f0379a169b0af690487,546.3
1214f7043ae7996e72754ef11dd22d1093844390,561.11
1a61221eacf6d73d546249c7e12df7f16847ae57,528.28
c4eb327e6618f5c7126ffce95fd7a346ed95606f,459.69
63f15c8fa99c6e6764ea04ee9c70fe35a9d294cc,557.25
4151ac5bfe7e1e0d813dcec7284aac4d5daf33d8,561.54
a73122b734f7f3a746ff961cdd76add3d521e9d8,413.22
791e76ca6ffdd38333d70c62c31ea720477443c6,420.46
53384c42f884deb82fa1670340c5a46fcfe74d08,393.87
f6a9fef0f0923c9d4b12621ee58484f2ab0e838f,475.96
aaf3ee1663ecf5d74b80fdf713f6160223eb5fae,509.85
59155ec92064c5ebc0ccc70601752dad3982d88e,442.41
a0ba868c06921499cd928540fec06fb0f79c5e7f,551.57
512ebac53c44f295ccf882af8aa394857580255a,506.41
0d992b4eaa0544aad44da35a0bed60bebece9cf3,427.16
a972a0c709ad2e61b06bc0c5fbfa87960aa2168d,448.62
6f54f756762aa9ef11bf8e978d2dfbb221d39180,513.51
04cee919aca47437d8afb2b0bc41ea3df425efa9,521.79
ce33df73ac80f4a2f95175c860fca19febb3105e,536.64
0d3539779b49bd6bdc599b4362150a14f1d7c70a,487.85
d2a533ed33aaf874e264a9eed9c1ba3253520f0c,417.28
adfd7dc9af2d9e8af93d7ac17b4a40c59aeb08b0,440.16
7cb0a304e2cc2da5018ba1c27b8b56edc5e55c71,436.0
2115290fb8b1c9fc160b6e549f85a153b0a692c8,585.58
5804507bbbf1c73c3d82e9167b8f3b5e60303be4,462.85
0aeda4fe9e875953e289c7862e8bdf93748498fe,471.56
51b1b9aca6f63e2c72e54d309235c8429c274bec,430.41
4089a98e266250b15642d601e7a5a61a989d50f9,498.91
ca94ed77f4953624bffb08700c110fc332779946,571.47
763757a6dacada4b5c704c30d7137eacfeb4ecb4,570.29
039b011a92e87d93f5aa86d6c31911d669dd61ce,432.69
769b3277f1bed298dab13eb9bc31904a54990aab,499.69
eb1cab9547965a99618f70da6c9425892a6948d9,538.81
949385dd96347406dfa88d0f89d2f8791b9a58e7,435.1
4c30eee1465b7275f3bf48b66fdfff68bd250b82,514.13
be968b8358ef00d5e54ba86db05c6373a0585b67,523.56
a79252a30a98cb0b7c472126547f040b08f26258,587.61
bb2b5ab221a8ca4708ebe0322a7098416ac51d22,477.4
1f67a7ec61ff8813c631eb388bbc2f843cfc86b7,417.48
66d78d057ab3627525fd82e85ac00b8efdc8df54,483.82
d54dec655efe753f1e715ff5ff416637369e00d0,474.2
17ab920587eb707f4203be5ff472f66b2c53d923,525.81
44b612b18d7f2cdce190f2fb34d8a69dabdd0059,476.22
27f82ae88fdea2909c87d075b92b7d39a42f8958,516.88
34333ed47110024961ff7a95cc92900ab6fbdd33,671.87
e43b3be95a5a9179c73e5b5fa0e56a3df1603c77,467.71
4d488d7073ac347275200ae32a51711bcd02afdc,508.54
d311e97d7f0d58ad6989d84724823655565d71a7,456.62
ac0d980a0c34e3a4aadb587145cfc061ffe18481,417.1
ff63156e45c659f10e1353c75610a3d4d1d5ab18,456.38
e50b29c963b6d69b0e61968b6258f32abbb7f294,413.93
a13340ac17856d0142d2ae499938d89891e8b019,455.31
c812369981a0fe8c2c188ce5ece4a3e09e9d4039,542.88
ddae524a901986af95a6f968911f4fe10a1314b0,462.21
085204a06b7e7733d436301b4e205e67912350a2,519.1
83797d1bf8140346397218425aef1b72c0976645,506.06
a05e81a0c237e756cfd95a9d46c7190e17bca596,479.71
51a9cc25fc70bc7c41392f6e87b34112d5eab471,508.54
d0090b05a2653447578c8a82000c8a0d48175670,509.94
56c985d1dde932b77969703cecd82ad30fe42914,492.26
193d6e2ffd9eef392ec716659fdc23fac1d33116,425.83
71edcb6d78fbeb0509dab5efc8829fd557014af7,458.12
bb4ec0a4a66bea29328f27b05364af97a510cee0,670.2
8e6c319400800b218957a303350718efb973ea9c,424.92
62ff4567eed9dbbc77520b29825c43acb97c4bfd,416.11
76f4bd882da18961986d93e1bdfe2a2762e72af2,590.25
6a116bac93936e67788904c666d69fed02a72a0e,452.67
551d242608cca916b68554dd52926ac1fe622122,441.07
6aa3e17c6bc83770c3d592e90f353c4be9fc0351,493.2
24ee1a0e120d5872b0756e448fdacd3bb933af7a,413.29
fb4535e6f0e5e2c398fc37a3203e693df2f80340,392.39
dfcec8071e189e24919822f22287ef0a0bc81386,493.72
88e671d571a8db540f7ce8724a5b841d8dcbfecc,458.46
7ee531e6fbb5ba260c3e4a0d428d55d503113e4b,505.74
d707bb21ea251e17f041c5ea8023aad7a24396fd,599.89
ef45345bb0b4a09db3155554390d1e2557609f42,578.99
8f0333d18936dba93abae9516251762a690a76d2,502.01
b9f47d6949e5ba59c957e1e00fd80585f50293e8,436.31
4bacc9a0f16d3241892e0b898da16ff2b7ec6930,411.03
505b45f607e646d9e390d32c3c11d4395a14b409,565.66
6c02912f351de7a84dcbc68aa622520ef2c40f0b,400.75
54276226cd7702d18400870b3962b2ce4b20d175,598.05
9efc17958d1537e4f9208def7247264edd30cee7,593.24
a70a0c34d7b25af69134c15cd03b4e517c888b4b,479.91
8bc2e5e17c24713e2160cf694cb7beb794cd704f,445.36
c783511b0d8f3c4979b925ef479b06a2d18684d3,476.54
9f62bf62797fd75c90c77d288cf4fcf0d5b60bc9,498.82
0cee37077eb6a423d052323ea0deecebd51652f8,516.69
19c25266ec728a33a700f7cebc55f1448c370dbb,504.51
c5531d2aa3fd138c8299965f439e41b537f651be,587.87
bef153124bfcc2ea04c1a5c6600dcabe1a706e95,524.39
911882553e7600785185458e060737fc743906c6,427.36
79315b89adb4e53276af59042771ceb81447020b,512.95
40515e4d7e55b8b0c5d9e59c97270735d94629a2,498.53
f9e5ded4a55baba43219704c50f4951176ae5f86,552.27
78f0e8c308b8b48c6c1a537070647da6f5740177,519.0
02c111e501fd009c58948226c189da8000b6fc70,422.7
64b4038332016bb152a9b00df056f5729818e21f,527.38
38ae8c3d97f3d32957fbc666bf9ae82dc785ba04,412.4
5c378b023c3836ce7110247108b52a8e954d598f,466.15
a4fdf2c550ee57562833e8bea6ef573283e2f322,426.91
41f00df481bbaa9a288fc8d83ebe024d1ed1176e,600.47
3a7a864b97d0b6ccf58c6b995100a3a6b0ec94e3,541.87
859a7c3966999ba2d1fc4ed84e2fe4470b8cf795,598.33
e71aabde890247e81e5a8be5f620cc9c0d0ccdee,454.56
568c7baa099d6c9183ec4cb664bffbdc984a50c5,484.12
b3efbaf38594d11da966cdf6867dedb2c0678db8,489.35
2dd3dd83210e8f80016107dc4face5ea65596f1b,524.59
f2ea0e27d9b9ce79c4da6d45791961feb1eda1ba,433.29
834dbfc0f334a9f715cb93673aa16f0c6a1d2c08,395.3
8925301dd87421e7c9e4eb2b35f5aab4de77fb1e,546.39
b0b5d64b5b3abcd1341741d6a335a34938934160,452.53
704fb62bd0b6566f9dde47a1474323f5c0696c28,479.76
1089167bde18f546a38bf32e537d0532d2eb6115,474.34
19e22e9c8981169ddad3e56e68bc150a43f7a950,488.53
9ae5b1b7578f527337aca1c61cbc9e3221dbe6b6,553.57
e70776594f34315ec283b3c808440351850df0a8,490.08
6c48ad600a8846f96fe841e70b29e8526027957c,503.73
b74495dc73b8170e08569f50c37ef54f06cf5457,552.88
f4884b8499d061014beab58fc163df48c2c884fb,433.76
c60b5edc405d33d60582ba9939bfb23b2b25b583,470.92
275dbf5782d8cb4d2b444ef0a80782d9edef9307,478.05
664d87f57ae3dbeef8615f9d75471b4d41806ce5,463.62
fcbb70ca92286a3f10f6bb090135b4a5adbc3f11,587.21
8a4391abc79c64a13e60c6aaeaf2e8e494d3aea4,503.12
6faaaa082369061d6b6a99e1d3ad05736a7c34ed,439.56
5c7fae8660523d891ca0136a22cdfc9e3f2d9a0c,443.33
16be20b88a8268b954347612af7ab37636359355,569.63
0afec8105321cc0f9a0324bfc8412407aeb0b393,555.69
eef7db7d8b77abe94e29524778a1aa8ff76df781,484.46
8bbd77d56ec15ba40e5ac404c0bc94869ec363cf,602.66
c345a8209383cc6f3ece2e7c40dc0f4091420b39,452.76
a509da1742da36cc89290f268031173d6c02dc63,439.25
eee31941c9a15ef27896aa58eb1e86cb52740dc5,431.04
0fcd8afefcf47d60b9fb87b7521cadf8ced9be57,508.95
d433e6e4eca847b81f68148f22ba6304a1350c70,534.56
1a476aa7e8ab945d9f2c3bdf6dd5c6b7d6da4505,457.82
bd5d26e62cd45b5ce64868e1beab4778d709fc64,427.39
87ebc93894abd910eab0ebb1910c974c21468d12,491.95
c262a749861b72aa3c15f3afc4059d196e3067f0,428.76
ca1a2641c7176e90d72daaf11be5736933644641,523.58
486eb8747ea4f246bc82e9df7508909e9723facf,446.26
5b5b113b2598a9b93ccce2777256dd0c6f080145,467.37
4bb1c7999ea707d5631d3aef3a80177c4adbd4e8,435.42
aefe10e88b12c2db5e2c4042ec84d542afa34436,467.0
b5c4d4cdb7181da0e31484c1643ace6ea9b9ccb7,522.44
82f87f999ef9eb885376eb293c98e0d24c1c0775,476.23
ee671c65a415061b593dcdb6dfb69fdd3f0f3949,525.13
88c869a5bb6c1f4e707fb69493e05a22dd92114c,560.1
8c9da57e0c252738518df22422079bd0e9532ddc,451.69
a02d6a43329d2e80023cf23da55028036280c246,624.66
414195dc869c8936aabfd92e01dcccf05b5286c4,520.27
bf1729d377b6b22a3136785945ddaed39871db12,470.17
f6479bca2217f6dda8957b89a8b52527c921c89c,441.73
1564df692d0a64c7dc1587cb6ecf5e973143b102,516.09
66374f3a36a6304383a3aed56d7b8d38edb872a7,594.34
968113765be995587d313248ca74216603daac3e,630.61
52699793d55f39152ffc16d30cb0b732face85e2,545.24
c7822ff4e20895ca953fb3fe71b6ad4078b6281b,481.43
10c86fae9c84a9f8ac0e5b6f1b872b2e97928b8d,384.9
c80548ba80dc06fe7f952b6d46a541477d0ec65b,484.04
4aa241d9be745d5e47e3a8a0c1d606c9878a91df,587.97
873db9c4af614a98c8177a08dc9dbc8391e2a5cc,478.85
03a871e40ccef4f1d570b9cf27afb27ab6d1f35a,544.71
5ea6829f84323da79bcc652c24a82e2374af1a98,465.85
33e69bb3800fd41adb461fb6b2247145345634c1,464.61
59635391444e7d9e0b8521e30e01f8926fe28204,465.47
d932d1f79cc2f378bb062e12e4b20a8a59bc63d8,492.58
559672741efc90bf174f3cd83609d9de577e0dea,468.02
556802f575493ba712ede7a5f9659201f60c5043,467.89
7aee63d569743515ffe766e3feacef8ad7714270,417.39
cfd0bc5f5968e253b16d7a48a39328b7d143efa6,441.34
96a358cc3423af4a6d6c0798a1d11b863367a612,481.31
e7cfbcd18b8d3896bbe80fa618467f11c1e5c119,650.11
a49b010075be6ea1fbe200b3a4482f8db22935bb,528.19
aa783515ff738d23f6adae631cbf51ab58fae5b7,454.19
c3705ddc7fa0f7a6c52e847cecc626ed1c29e52d,466.15
510862ea3b620d1546ec1de5bd0747e9814c03b1,442.49
5465919b4d336bbe836eff75f4b5938eafdb863f,431.78
fc59feb8b75f22a86ef27bf267a3e7f8712b8a42,312.99
171b73d1f977fa036496f24235246fe1d4b908b1,458.94
36cbe0bcd7f87dcdf90dd80aeb0c329750494aa0,465.34
0a7114f2651f9950f6b26403af84850cdfa6952e,442.72
2e4aa161f3b3cfc370ef03b4bdeb200e4fe23d65,459.86
a1566334143f4bdfe6c9dbb7e9d081ba11cacd14,439.48
17588b6e96d3879ea23c2ca570e0836cd993ee07,439.93
dcc85bf9eef117aaa1c1de4619d9f2f52efd7b68,429.33
c5baf118bd7fba6fe5b151a3808e0a086a70a612,441.19
77afc294bc91231448719e84c2172a01a8b14de6,529.06
fe11eb3740005701931aba6ae42a0176c3b7bf94,600.11
f42ba849a8b102e802c1d4eb6471114bdf2c92ca,469.87
0e0f3edd6942644821f3a524324257f3a073ca2a,468.03
23e0b51ae405dcfdbf9b9916f9e55de4e3db6aff,478.3
f276df735911779a1ff5d835bcaf6d214d3effcb,470.2
20b09a8ae57394e6cad0a2dbe1e436fb41430166,472.24
298bcba6ae69f6f7d31a68dfce32acd5b1420b65,519.82
6caf3bb3d3d47b7e0f94d38d2a9df42983baea52,483.6
f948ef2230e786ef593c7c4a86e47620453ae8cc,512.76
eeecb5149ff0cbf59351b2a42b5d71814fee6158,488.0
ac2e0816e652cf5260cb45260a9db9a29833b15a,492.83
1a9819a1016e7e93f904c44fc6941801552e27fb,418.18
2a13cec7699aceeeddef567b3cf896c1e9365cab,524.68
62ec1107cb4bd781ac13c6e4e7a0e44f27f316ee,456.35
a3d09f8b1233436ca38409f8c2127f3a57049cb3,474.19
2a289379a56b3fccb4f825808cb8cb62e3464de4,532.7
14a62b2ff36bc2ba66fcb6b4a2401359866b1435,473.11
f1f40995a03ec646ede76673c4058d4286ee5d86,653.63
ea4d2f256b094b4414574ea67320c3e2204fac10,485.42
205142cfb5053b476483020f0128e68d0ff66a4f,479.68
974537a130b3e5947e0d114c2624859b10affa6e,515.69
511409d7b89bbdc33908a9f7d8a88281725d30f7,624.99
2fffc2354ce66a2749250070ce91113dfb3d29eb,458.79
8ae80d6ac3e2828514467c5b6388ea1619ef001c,500.17
f5187e928a06df7f5893dad371d369addd05a751,424.43
e366080005222df476c35a67b0e008005e41916b,437.67
c1fa33596abab41bdd213972ae7f9da1e6c4c279,394.69
4eddf63f1894597b6fccb444d0b3af2fda07408f,529.46
98ed70e91cd47bada7c7e04874e67081b9c0a0fb,456.16
49350b0634798bde6649569eca496786e5d1bce7,569.75
e046ad101fdafcc2bff2938bc966371938895165,478.8
722d97009100f6a48bafc0d06bf27c4df3d9d0c3,525.64
9b674f2aa793e02aa4cc1014cdf367ecb60b3553,613.58
803162024415686a9cdd15cbce5ab265be727de1,433.91
18c31ee038a03d960fff336e75fda48d49c13152,474.37
2f4d0ba8b7960ef522a09e027c2e6b6205497075,445.7
dd97e0ca3de4a5b8a02e78270b75ca0ebe203ebb,499.92
1e6a6af52a2b0f254f198fc26312b8c47261aeba,429.79
188cde61038965b9bc1c874f7d81f3fd7c3815f0,641.65
6a2aa4caed6c6be94439dcd364528079b131287a,482.06
c02439fcc09f72a19a3bd4e42ef9abad23b96f5a,500.87
12357b2bb019bf1694ffe33a3218bd3bd54c45cd,508.11
d8c79f03dc32ca0d7453c7d1f0ec0447d79f7eee,439.1
75b7f61b22b17fdcc865fe1a75238f4090f25d7d,465.87
92d49b237a1812dc06948114e9d1ed2ef1b46768,580.97
7a48ae2165b2829894c952ab60838a7af20168e0,478.62
1ad51bbf7c21c610b0ac548d521f32e674fb524f,472.78
835ce6032947fb96ecde73b33b6caf66ae4e556d,508.56
0d5812d99dfb4e0ed04dfd964ecaadc8ac088468,495.41
425f9cc3da2ba9f7456741f422840246688bbda8,396.78
b6e88ccc0391dece267c4d9b48c44490903b46b4,456.04
d7629981932ce24db6a7b5b517fb45a596617b38,530.41
310c3f8dd45384575fa7e50214be3bdef8544d34,571.02
53d44c22cf452cc8853c229cf25fa07a2abf1f28,422.45
13eccb901c037133fe76ecbbed58904572ff2775,480.71
abc18711518dabe7e3a5b7baa7de479630772981,546.65
475716bd9be22aabc54e6b6ef5958519b2416786,138.63
11c7926b1b620266e2bc1fb8eaa0197f3f9bf9ac,466.36
86c838eb84d6b2b11398ebf5a2e4702e1abac79d,427.58
cfacab7dac22d85fa964377ea32b4be78a3b648e,489.38
dafda14a14ae17b06457a9c751ca709641fa2a43,499.1
e254342fabb9a77fb9d3e975a61a3e30928adfda,560.75
2983370b79c09bf78418e4335e0884bb926a5fb0,459.53
0807d301b8c5484c9bace1f909f1e76b8656c91e,524.83
4816f04ccbaa1e4b65de8f216a428e1a35cec252,404.3
00ad5d5600298c70d3a4511ef2e84a483bb22c86,420.12
7b807ff1f62f5e196af28f0b495c359dccba903e,454.16
3827e819a620d8f9a085c22cea412b1865aed0c7,468.04
8f8c6bc5499c24cda37005caa310b7207d7801ed,568.27
5d26e9941bde49a3523668999ea53f4cd6d7c9e6,432.66
da2d48a8443b76c28d3073a76005e912d2e152b4,544.76
3e5fa0fda2258366ec6de455735875bd7a86e30a,449.36
9d8fbcca019a71a67c870dce2de462a019da9c69,527.02
3dfe82e880147acb09c7170075a65b923c53b6d0,483.32
c6b1200a3cda2550da02561106d01d043db73a44,397.84
17a85e2166e19b1993126fbff01206beae738a06,637.31
ca61f22d18a2a12d4b334bc0886508a65fd06cf8,457.23
9f9fc65511e3191de84d8ee129a1e499bfaeadd0,473.8
0ebc697a57f14982a84f3eec580484644f6c000a,510.88
bd507a7d96c89d9e0991798a6f9e7e452c5570ad,441.05
d74bea2e5f86bd313b6bb7907a82b740c6f18e1e,458.82
446ced3e5fde8d61781304cb4e9e9fe131628a50,571.36
8e02a8d2104547a599667b38312691bd19b3bb05,465.76
e490a4b077b1d2750db453b48f6ad43a55cbedcb,581.83
e4c9df4005db1531039b317e86eaaeac4b06c4fe,552.27
85873d5f8b0edad63b2d5be9ddabc89dd2ddd1c0,426.42
281fdf12804aeed37efddf06d2f156149fa25757,495.68
b0bd0c8160b84d218958b30bfa84d36ae2eecc1d,549.8
87fdb4510def669e4fa6434518d67d253058d250,463.4
e1e7281374350c1d8823d83d22a4f29aafada269,524.48
9cb8f42151a04431bca0fe29f4f8b9474ac6173c,483.56
6769b690480fee480998f11ab1791b1ac6ea398f,544.87
1e2bdf3db4cfe8a735053ac6fc31928cfe675822,592.52
ba2f1709027e9bf363be7f6de512132f7d4af757,504.14
0282178843e3c4cda6f4396d0f77ddf4dd5cf8ca,440.13
6e91321e228d6d4dd87f9730a6551d72b33931ee,419.23
1e48758bf7f8af48969afa1e56ffee66f92f41d2,467.17
78ce05c90219380972197a06065cfb5a684f8b86,504.57
d1937748cc2c90942de393c34c2255137c803eb2,505.04
c133dc2945c16fb60ae37db0bc7743959f3da3d8,398.1
83fa6da48f33782c6dcc3ff3a64a94022221df13,391.7
d26a47079931199956f0b05bd3dcae4a0273459d,423.39
d302df44c6e15373315852331ebd3b6dbbb4f2cc,587.49
7c75c93b5545fdd9e5beb09c956a693548424643,416.85
85850927c26adce658c878c72674532ff1355a0a,480.39
d1244777ca02ba8c470c11d07fd4d1f1aeef2841,485.7
ffbae0ca9e948254b873fc862b12fe39957058e3,470.83
b96064b65630b4832f20c47ce3b7ed5f9be9a052,473.52
f15ba67882369b617b42295b716c82d8e5af5c70,590.8
4231b98f39f34149443bd70a4ccef54336a925b1,583.51
f35249833d1bebb70b5fa6345904cb0e3f222600,591.61
407d69d21909f9944c6ae17a2a3266993b2a5846,528.73
e4af0fe1eece28c3316bdb5f7859e0555d816adb,556.43
01ece8c37e9e349da24020b3a914426b212bf893,535.68
e2340afbf8f44e672546d21c55a7f16918540ae5,518.63
b2e5a9e7f53f8f9a8078a5bee7ec6a981a95856a,491.88
fa6c1cf41ff915d405e1f65f10f564a117baba9d,528.69
95b67d2b35b0e9d32ffa518017824bb909f823ff,585.93
038f4ea50e490ef4dc4a8a66d2a938fb5af4cfbb,579.94
8b7d82c481a6ed4a1c5d0ca8012da250be2f0d6d,441.43
e764e0c5d6420b20733cd195050ece92813088a8,482.4
